Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection
San Francisco,-97.8,566.78,45.05,10.4,4.77,5G NSA,Pixel 7,Verizon,n41,80,38.6,39,4,215.1,2,FALSE,Low,33.5,FALSE
Tokyo,-82,511.17,42.45,15.4,0.31,5G NSA,Galaxy S23,T-Mobile,n260,41,44.9,14,1,478.82,1,FALSE,Medium,79.4,TRUE
Chennai,-81.1,939.31,132.2,18.9,4.02,5G NSA,Nord 4,Jio,n78,86,28.8,24,4,217.02,5,FALSE,Medium,28,FALSE
Delhi,-108.8,395.71,126.21,17.8,4.77,5G SA,GT 7,Jio,n258,58,38.8,32,4,49.74,4,FALSE,Low,87.3,TRUE
Mumbai,-66.8,570.34,83.46,4.7,0.84,5G SA,Galaxy S23,BSNL,n78,40,36,16,2,291.02,2,FALSE,High,24.9,FALSE
Kolkata,-78.8,519.52,56.03,6,0.77,5G SA,GT 7,BSNL,n78,85,40.1,48,3,446.69,5,TRUE,High,96.7,TRUE
Tokyo,-99.1,502.75,140.2,1,4.82,4G,GT 7,AT&T,n41,89,33,35,0,429.38,5,TRUE,High,24.8,TRUE
Chennai,-97.5,490.15,82.86,6.5,2.83,5G NSA,GT 7,Vi,n78,72,36.6,50,2,108.57,1,TRUE,High,16.6,FALSE
Tokyo,-72,498.94,89.74,7.1,4.22,5G NSA,iPhone 14,T-Mobile,n41,85,41.7,41,0,292.99,2,TRUE,High,80.6,TRUE
Berlin,-86.1,466.05,117.68,3.2,3.98,5G NSA,iPhone 14,AT&T,n78,58,37.6,44,4,88.19,2,FALSE,Medium,31.2,FALSE
Kolkata,-82.5,767.37,50.93,10.6,2.29,4G,Galaxy S23,Jio,n78,94,26.2,59,2,126.21,1,TRUE,High,62,TRUE
Delhi,-79.7,659.28,119.34,2,3.24,5G NSA,Galaxy S23,BSNL,n78,69,31.2,23,4,305.35,1,FALSE,High,91.2,FALSE
Chennai,-105.4,587.87,62.94,4.1,4.77,4G,Nord 4,Airtel,n28,56,41.2,25,4,439.42,2,FALSE,Low,63.3,FALSE
Chennai,-94.6,465.27,128.69,7.9,3.31,5G NSA,Nord 4,Airtel,n78,71,37.4,11,2,160.85,2,FALSE,Medium,35.2,TRUE
Tokyo,-62.1,471.75,63.8,20,3.94,5G SA,Galaxy S23,Verizon,n260,68,37.4,56,4,116.22,4,TRUE,Medium,89.4,FALSE
Mumbai,-94.4,251.98,73.15,15.6,3.45,4G,Nord 4,Jio,n78,92,39,45,3,302.74,2,TRUE,High,86.2,FALSE
Berlin,-103,549.99,89.37,13.1,4.77,5G SA,Pixel 7,AT&T,n78,24,39.7,21,0,363.83,4,FALSE,Low,58.5,FALSE
Berlin,-91.8,772.93,33.89,8.6,4.77,5G NSA,GT 7,T-Mobile,n41,22,34.4,37,0,273.07,4,FALSE,Low,33.8,TRUE
San Francisco,-101.7,153.94,51.12,17.1,3.25,5G NSA,Galaxy S23,AT&T,n78,84,24.9,34,4,71.02,4,FALSE,High,50.4,TRUE
Chennai,-105.8,237.62,137.16,9.7,0.4,5G NSA,Pixel 7,BSNL,n78,45,30.4,47,1,499.1,1,TRUE,High,14.2,TRUE
San Francisco,-67,748.74,140.76,3.3,4.77,5G SA,Galaxy S23,Verizon,n78,83,38.7,38,0,184.97,1,TRUE,Low,87.1,FALSE
Kolkata,-79.1,406.47,89.26,18,4.77,5G SA,Nord 4,Jio,n258,55,26.9,59,1,323.53,3,FALSE,Low,95.1,FALSE
Berlin,-61.3,840.58,144.36,19.5,4.77,4G,GT 7,Verizon,n260,86,39,16,1,147.53,1,FALSE,Low,81.1,TRUE
New York,-107.2,327.9,147.01,4.6,0.16,5G SA,Nord 4,AT&T,n41,81,36.7,11,2,381.75,5,FALSE,Medium,58.8,TRUE
Chennai,-90,419,108.26,13.5,4.77,4G,iPhone 14,Airtel,n28,43,22.6,43,4,103.9,5,TRUE,Low,84.2,FALSE
Kolkata,-95.1,504.54,138.81,2.5,2.93,5G SA,GT 7,Airtel,n258,96,43.8,34,1,431.15,4,FALSE,Medium,83.8,FALSE
New York,-73.8,211.9,27.47,14.9,4.77,5G NSA,Nord 4,AT&T,n260,48,31.5,44,0,386.75,5,FALSE,Low,79.6,FALSE
New York,-107.7,885.28,84.67,16.2,4.9,5G NSA,Nord 4,AT&T,n78,34,24,55,0,391.6,3,FALSE,Medium,70.4,TRUE
Delhi,-88.3,593.26,38.5,8.3,2.08,5G SA,Nord 4,Vi,n258,35,26.3,27,0,99.99,3,TRUE,Medium,39,TRUE
Berlin,-72.3,385.54,75.74,16.2,0.21,5G SA,Nord 4,T-Mobile,n78,50,33.4,57,4,34.97,5,TRUE,Medium,91.3,FALSE
Chennai,-70.1,150.68,27.95,4.1,0.78,5G SA,Pixel 7,BSNL,n258,84,34.7,2,4,229.93,3,TRUE,High,88.6,FALSE
Tokyo,-96.3,434.86,139.5,10.6,4.77,5G SA,Galaxy S23,Verizon,n260,96,27.7,30,1,195.65,1,FALSE,Low,48.1,FALSE
Berlin,-64.2,456.17,136.49,6.4,4.77,4G,Galaxy S23,Verizon,n260,83,24.3,19,4,459.1,1,TRUE,Low,30.5,TRUE
Delhi,-61.3,805.21,126.44,15.2,4.77,4G,Pixel 7,Airtel,n258,38,44.6,1,0,215.25,5,TRUE,Low,76.2,TRUE
Chennai,-101.6,157.17,95.7,8.7,4.27,5G SA,Nord 4,Airtel,n28,42,36.6,33,0,72,4,TRUE,High,44.7,FALSE
Kolkata,-70,184.48,123.18,6.5,3.4,5G SA,Pixel 7,Airtel,n78,94,20.9,35,2,73.34,4,TRUE,Medium,79.2,FALSE
San Francisco,-69.5,636.97,76.36,11,4.89,5G NSA,Pixel 7,T-Mobile,n41,82,25.2,21,2,257.98,2,TRUE,High,84.9,TRUE
Berlin,-64.9,218.17,77.09,6.2,4.89,4G,iPhone 14,T-Mobile,n260,50,28.9,30,0,227.33,4,TRUE,High,11.6,TRUE
Berlin,-76.4,848.42,69.34,5,4.77,5G SA,Galaxy S23,Verizon,n78,57,32.3,9,1,149.2,2,FALSE,Low,64.3,TRUE
Delhi,-63.7,481.94,89.55,18.6,3.87,4G,Galaxy S23,Airtel,n78,80,25.3,56,1,368.86,5,TRUE,Medium,99,FALSE
Delhi,-99.5,250.11,60.67,13.9,2.74,5G SA,Nord 4,Jio,n28,78,43.2,21,1,40.02,2,FALSE,Medium,67.1,TRUE
Tokyo,-74.1,121.75,127.99,16.4,4.78,5G SA,GT 7,T-Mobile,n41,76,25.9,46,3,237.32,5,TRUE,Low,87.7,TRUE
Chennai,-68.3,763.21,28.66,2.6,4.78,5G NSA,iPhone 14,Airtel,n78,24,25.2,20,1,38.87,4,FALSE,Low,70.6,FALSE
Tokyo,-97.9,565.89,124.54,11.6,2.1,5G SA,GT 7,T-Mobile,n41,75,33.5,14,3,191.64,5,FALSE,Medium,10.4,TRUE
San Francisco,-100.8,878.77,125.97,11.1,4.45,4G,Pixel 7,Verizon,n260,32,43,12,0,395.85,1,FALSE,Medium,70.4,TRUE
Chennai,-77.2,454.35,65.57,16.7,0.19,5G NSA,GT 7,Jio,n28,25,39.6,17,3,441.91,1,TRUE,High,20.4,TRUE
Berlin,-108.2,763.05,114.15,14.3,4.78,4G,Galaxy S23,AT&T,n78,31,34.2,39,4,301.76,3,TRUE,Low,54.9,FALSE
Chennai,-63.1,201.39,126.22,18.4,1.61,5G NSA,iPhone 14,Airtel,n28,94,34.1,25,4,65.53,3,TRUE,High,29.2,TRUE
Berlin,-85.6,653.46,37.97,11.1,0.67,5G NSA,iPhone 14,T-Mobile,n41,51,35.3,29,0,325.4,4,FALSE,Medium,59.3,FALSE
Delhi,-69.6,656.59,33.72,11.4,2.88,5G SA,Nord 4,Airtel,n28,50,22.5,39,3,143.55,1,TRUE,Medium,62.5,TRUE
Chennai,-93.3,202.06,104.33,14.4,0.25,5G SA,iPhone 14,BSNL,n28,80,29.7,25,0,260.06,2,FALSE,High,78,FALSE
Chennai,-71.9,755.97,126.15,17.4,4.81,5G SA,GT 7,BSNL,n258,66,34.3,32,1,151.49,5,FALSE,High,44.8,TRUE
New York,-103.1,350.63,91.73,14.6,1.31,5G SA,iPhone 14,AT&T,n260,82,44.2,18,2,182.1,1,FALSE,Medium,59.4,TRUE
Mumbai,-61.8,198.49,38.02,7.4,0.45,5G SA,Pixel 7,Vi,n258,75,24.2,33,4,158.13,3,FALSE,High,22,FALSE
Berlin,-80.3,735.5,140.72,9.5,0.54,4G,Galaxy S23,T-Mobile,n78,33,28.3,44,3,69.46,3,TRUE,High,86.5,FALSE
Tokyo,-80.8,418.96,39.12,15.3,3.66,4G,Pixel 7,Verizon,n78,65,41.6,9,1,323.89,2,TRUE,High,29.3,FALSE
Chennai,-61.8,651.73,70.45,3.7,3.06,5G NSA,Galaxy S23,Vi,n28,72,20.7,24,0,28.9,5,FALSE,High,29.9,TRUE
Mumbai,-97.3,822.51,123.04,2.7,0.96,4G,Nord 4,BSNL,n78,55,23.7,55,0,481.64,1,TRUE,High,64,FALSE
Mumbai,-69.2,920.48,138.51,16.1,4.78,5G SA,Nord 4,Airtel,n258,55,38.2,26,3,221.88,4,TRUE,Low,60.1,TRUE
New York,-79.8,556.98,93.19,7.4,3.43,5G SA,GT 7,Verizon,n78,47,33.2,9,2,13.97,3,FALSE,Medium,58.4,TRUE
Mumbai,-106.9,738.18,117.48,8.5,2.97,5G NSA,iPhone 14,BSNL,n258,90,25.1,54,4,167.98,5,FALSE,Medium,13,FALSE
Berlin,-85.7,652.96,43.87,8.3,4.78,5G SA,Galaxy S23,AT&T,n41,24,43.6,11,2,485.95,4,FALSE,Low,43.4,FALSE
Berlin,-99.3,991.63,45.89,15.7,2.61,4G,Nord 4,Verizon,n260,77,30.8,28,4,214.39,2,TRUE,High,53.2,FALSE
Kolkata,-80.1,136.32,41.61,13.1,4.78,5G NSA,iPhone 14,BSNL,n258,17,28.1,15,3,253.49,2,TRUE,Low,26.3,FALSE
Berlin,-88.6,950.08,52.31,17.9,2.55,4G,Nord 4,AT&T,n78,52,28.7,50,0,256.74,3,FALSE,High,29.2,TRUE
New York,-64.5,325.83,91,7.9,4.78,5G NSA,Pixel 7,Verizon,n260,91,44.1,50,1,195.98,3,FALSE,Low,61.7,FALSE
Tokyo,-62,248.8,140.59,7.4,4.97,4G,Nord 4,Verizon,n41,53,34.2,37,4,73.82,2,FALSE,High,52.1,TRUE
Delhi,-99.2,918.43,24.99,9.1,0.22,5G SA,Pixel 7,Jio,n28,44,43.9,7,2,69.97,2,TRUE,Medium,69.3,TRUE
Mumbai,-86.9,103.98,79.41,5.4,4.78,5G SA,Pixel 7,Airtel,n28,46,38.6,40,3,29.04,4,TRUE,Low,98.8,TRUE
Mumbai,-73.4,781.01,47.92,4.7,4.78,5G NSA,Nord 4,BSNL,n78,48,28.7,15,3,26.92,4,TRUE,Low,38.1,TRUE
Tokyo,-73.6,736.84,42.78,8,4.78,4G,GT 7,Verizon,n78,90,42.3,3,3,120.5,5,FALSE,Low,17.8,FALSE
Mumbai,-67.1,426.74,96.65,4.2,4.76,5G SA,Nord 4,BSNL,n258,35,35.5,47,3,413.98,5,FALSE,Medium,31,TRUE
Tokyo,-63.9,428.68,48.84,1.7,0.38,5G SA,Galaxy S23,AT&T,n41,22,25.7,36,4,171.88,3,FALSE,Medium,86.4,TRUE
Berlin,-63.5,754.59,109.55,9.8,0.91,5G NSA,Galaxy S23,AT&T,n260,30,20.6,3,4,19.14,2,FALSE,Medium,10.2,TRUE
Kolkata,-78.4,917.38,48.94,5.8,4.78,5G NSA,Nord 4,Vi,n28,10,26.8,21,3,23.74,5,TRUE,Low,66.9,FALSE
Tokyo,-60,473.77,73.8,9.9,1.02,5G SA,GT 7,Verizon,n260,11,38.1,11,3,239.56,4,TRUE,High,74.1,FALSE
Tokyo,-75.5,203.87,106.14,4.9,4.44,4G,Nord 4,Verizon,n260,14,20.7,58,0,245.62,4,TRUE,High,23.4,TRUE
San Francisco,-108.9,357.12,71.71,7.1,4.22,5G NSA,iPhone 14,Verizon,n41,30,37.7,57,3,488.87,1,TRUE,High,74.9,TRUE
Kolkata,-70.2,721.17,38.77,15.6,4.78,5G SA,Nord 4,Airtel,n28,45,26.2,40,2,441.51,3,FALSE,Low,45.2,TRUE
San Francisco,-76.7,156.88,90.16,8.6,4.78,4G,Nord 4,T-Mobile,n260,68,22.6,2,3,227.28,4,FALSE,Low,89.7,FALSE
New York,-103,792.62,100.35,11.1,4.78,4G,Nord 4,Verizon,n260,81,34.7,52,1,397.12,4,FALSE,Low,28.5,FALSE
Mumbai,-86.2,322.44,59.38,14.5,3.95,5G NSA,Pixel 7,Jio,n258,56,32.2,51,2,386.48,3,TRUE,High,13.9,TRUE
Delhi,-68.5,679.75,102.28,5.7,1.43,5G NSA,Galaxy S23,Jio,n258,19,32.4,42,2,413.48,3,FALSE,High,65.1,FALSE
New York,-86.8,634.52,144.15,14,4.95,5G NSA,Pixel 7,T-Mobile,n78,49,33.3,43,1,313.22,1,FALSE,High,46.7,TRUE
Kolkata,-66.9,567.45,102.31,7.1,0.21,4G,GT 7,Airtel,n78,16,21.7,34,2,336.35,5,TRUE,Medium,43.4,TRUE
Chennai,-95.2,101.03,52.12,2.5,0.39,5G NSA,Nord 4,Vi,n28,56,31.3,55,4,287.85,1,FALSE,High,76,TRUE
Tokyo,-82.5,361.24,40.4,9.4,4.78,5G SA,Nord 4,T-Mobile,n260,68,41.4,43,4,474.47,3,TRUE,Low,15,FALSE
Chennai,-60.8,241.1,148.73,9.9,4.78,4G,iPhone 14,Vi,n78,17,21.8,13,3,62.57,3,TRUE,Low,80.8,FALSE
Tokyo,-74.9,318.26,117.12,4.2,2.3,5G SA,Galaxy S23,T-Mobile,n78,36,33.2,3,3,236.32,4,FALSE,Medium,11.3,TRUE
Tokyo,-94.7,969.4,38.72,5,4.78,4G,iPhone 14,Verizon,n41,95,20.1,41,0,320.47,5,TRUE,Low,56.6,FALSE
Chennai,-103.7,425.5,51.18,15.2,4.79,5G NSA,Pixel 7,BSNL,n78,25,37.3,32,4,485.57,3,FALSE,Low,18.8,FALSE
Tokyo,-78.6,969.76,100.24,5.6,4.79,5G SA,iPhone 14,T-Mobile,n260,83,41.3,45,0,385.49,4,TRUE,Low,88.8,TRUE
Berlin,-104.3,373.9,132.16,9.2,1.17,4G,Pixel 7,T-Mobile,n260,53,29.6,15,1,300.24,3,TRUE,High,31,FALSE
Tokyo,-101.9,774.28,109.1,11.9,2.57,5G NSA,Galaxy S23,AT&T,n41,49,44.6,19,0,214.1,1,FALSE,Medium,75.2,TRUE
Mumbai,-99.2,454.92,63.56,15.2,4.79,5G NSA,iPhone 14,Jio,n28,98,33.2,12,1,323.88,4,TRUE,Low,12.2,TRUE
Chennai,-82.1,194.23,62.19,11.7,4.79,5G NSA,Nord 4,Vi,n258,10,39.5,3,2,402.97,1,TRUE,Low,27.8,FALSE
Delhi,-94.2,448.06,60.47,6.2,2.5,5G NSA,Galaxy S23,BSNL,n258,49,31.2,14,0,413.96,2,FALSE,Medium,86.4,TRUE
Berlin,-101.3,827.88,20.04,10,1.63,5G NSA,Galaxy S23,Verizon,n260,31,38.5,1,4,22.36,5,FALSE,Medium,81.7,TRUE
Chennai,-64.1,187.9,33.67,12.6,4.77,4G,GT 7,Airtel,n258,72,43.7,15,1,408.24,5,FALSE,Medium,95.2,FALSE
Mumbai,-72.9,523.8,38.83,3.4,2.92,5G NSA,GT 7,Vi,n28,67,24.2,22,4,158.47,5,FALSE,Medium,12.7,FALSE
Tokyo,-100.9,405.68,73.88,5.1,4.06,5G NSA,Pixel 7,Verizon,n41,48,21,49,1,391.89,3,FALSE,High,92.5,TRUE
Kolkata,-105.9,256.54,34.3,3.4,1.15,5G NSA,Pixel 7,Jio,n78,44,34.7,55,1,269.9,4,FALSE,High,52.5,TRUE
San Francisco,-87.3,541.07,100.54,7.8,3.18,4G,iPhone 14,AT&T,n78,52,37,39,3,67.85,1,FALSE,High,32.5,FALSE
Berlin,-99.3,389.53,123.27,13.5,0.42,5G SA,iPhone 14,AT&T,n260,43,29.6,22,2,23.85,4,FALSE,Medium,62.1,TRUE
New York,-83.3,974.36,49.72,19.9,4.79,5G NSA,iPhone 14,T-Mobile,n260,68,28.7,58,2,340.88,1,TRUE,Low,18.6,TRUE
Berlin,-77.2,737.15,120.35,16.3,4.65,5G NSA,Nord 4,Verizon,n41,74,29.5,30,4,145.76,3,FALSE,High,49,FALSE
Tokyo,-109.4,569.14,91.25,2.4,3.01,4G,GT 7,Verizon,n41,26,37,7,3,329.13,2,TRUE,Medium,33.8,TRUE
Tokyo,-61.4,136.3,125.28,11.7,4.79,5G SA,iPhone 14,Verizon,n78,15,22.4,41,0,145.68,2,TRUE,,32.2,TRUE
Mumbai,-72,214.87,120.55,9.1,1.37,4G,Nord 4,BSNL,n78,75,31.1,2,0,94.68,1,TRUE,Medium,79.6,FALSE
Mumbai,-108,961.65,68.93,1.4,0.65,4G,Galaxy S23,Airtel,n78,62,28.2,37,1,488.25,1,FALSE,Medium,66.8,FALSE
Delhi,-106.2,688.26,94.58,3.6,4.65,4G,iPhone 14,BSNL,n28,58,27,59,0,402.88,1,FALSE,Medium,25.9,FALSE
Berlin,-61.6,735.97,119.39,14.5,1.45,4G,GT 7,T-Mobile,n260,43,20.6,30,0,94.69,2,FALSE,High,72.3,TRUE
San Francisco,-72.3,166.82,140.96,5.8,3.25,5G NSA,Galaxy S23,AT&T,n78,59,44.3,15,4,409.93,1,FALSE,Medium,88.3,FALSE
Chennai,-77.9,447.67,22.62,1.6,2.15,4G,Nord 4,Vi,n78,28,40.4,47,0,28.82,1,FALSE,High,50.8,TRUE
Kolkata,-93.6,867.14,106.6,7.5,4.79,5G SA,Pixel 7,BSNL,n258,65,21.4,18,0,323.46,4,TRUE,Low,22.6,TRUE
Kolkata,-103.1,777.94,113.78,17.1,2.9,4G,GT 7,Airtel,n78,86,33,25,0,29.45,5,TRUE,High,37.3,TRUE
Chennai,-87.4,898,138.15,8.1,1.06,5G NSA,iPhone 14,Airtel,n78,26,44.5,1,2,13.17,3,FALSE,High,85.6,TRUE
Kolkata,-101.7,778.18,48.51,19,3.94,5G SA,GT 7,Jio,n78,35,39.8,12,4,419.4,5,TRUE,Medium,17,FALSE
Delhi,-79.2,308.14,75.3,1.9,2.83,5G NSA,Galaxy S23,BSNL,n258,90,42.4,59,0,354.52,3,TRUE,Medium,11.4,FALSE
Kolkata,-62.6,103.82,21.83,17.8,1.69,5G SA,Nord 4,Airtel,n258,27,34,28,2,443.81,4,TRUE,Medium,40.8,FALSE
Kolkata,-76.7,981.42,137.68,5.7,1.12,4G,GT 7,Airtel,n28,83,31.7,4,4,334.87,1,FALSE,High,28.1,FALSE
Mumbai,-62.7,559.12,108.92,16,4.79,5G NSA,Galaxy S23,Airtel,n28,21,28.8,9,3,396.21,4,FALSE,Low,46.4,FALSE
Kolkata,-88.4,617.1,59.94,16.7,3.7,5G SA,Galaxy S23,Vi,n28,79,21,17,3,432.02,3,TRUE,Medium,14.5,FALSE
Berlin,-76.6,293.81,54.68,14.5,0.21,4G,Pixel 7,T-Mobile,n260,17,24.2,14,4,406.72,2,TRUE,Medium,65.3,FALSE
Mumbai,-79.2,378.94,128.58,18.7,3.79,4G,iPhone 14,Airtel,n78,95,40.8,54,4,455,1,TRUE,High,62.1,FALSE
Tokyo,-73.9,762.69,41.86,3.8,3.36,4G,Pixel 7,AT&T,n78,22,22.2,40,0,121.47,5,TRUE,High,57.5,FALSE
Delhi,-92.7,990.12,91.18,3.4,4.79,4G,iPhone 14,Vi,n28,89,26.6,26,3,473.07,5,TRUE,Low,24.5,FALSE
San Francisco,-94.9,589.18,50.26,8.4,2.11,5G SA,GT 7,Verizon,n41,33,27.9,19,0,108.11,4,TRUE,Medium,43.8,TRUE
Berlin,-108.7,946.8,104.79,3.2,4.79,5G SA,GT 7,T-Mobile,n78,88,29,35,0,358.56,4,FALSE,Low,26.6,TRUE
Berlin,-61.2,646.23,74.21,13.2,3.95,5G SA,GT 7,Verizon,n260,91,30.1,38,2,479.02,3,FALSE,High,71.3,FALSE
Delhi,-73.1,822.71,117.93,19.5,4.79,5G SA,Nord 4,BSNL,n28,49,40.4,56,3,255.29,1,FALSE,Low,25.4,FALSE
Chennai,-86.9,956.31,105.23,12.6,4.46,5G SA,iPhone 14,BSNL,n28,49,42.4,59,4,114.8,3,FALSE,High,13.8,TRUE
Mumbai,-74.1,630.79,35.03,1.9,4.13,5G NSA,iPhone 14,Jio,n258,14,21.3,9,3,307.62,2,TRUE,High,14.3,TRUE
Kolkata,-96.7,256.87,122.93,18.7,1.38,5G SA,Pixel 7,Airtel,n78,18,37.4,29,4,171.11,2,TRUE,Medium,44.4,FALSE
New York,-74.9,930.61,20.54,11.2,1.25,5G SA,Pixel 7,T-Mobile,n78,23,28.3,37,4,35.54,5,TRUE,High,12.7,FALSE
New York,-88.2,142.25,141.66,5.4,3.01,4G,GT 7,Verizon,n41,39,25,41,3,189.64,3,TRUE,Medium,89.5,FALSE
Kolkata,-86,334.1,37.18,10.1,2.71,5G SA,Galaxy S23,Airtel,n28,79,32,2,3,263.07,2,TRUE,High,91.1,TRUE
Chennai,-89.9,325.05,124.64,1.7,4.79,4G,Pixel 7,BSNL,n258,75,33.4,47,3,61.87,3,TRUE,Low,93.5,TRUE
San Francisco,-62,516.31,108.72,9.7,0.13,5G NSA,Galaxy S23,T-Mobile,n41,47,21.2,39,4,314.75,3,TRUE,High,83.8,TRUE
New York,-103.6,400.99,72.37,2.8,4.79,4G,Pixel 7,Verizon,n78,76,42.9,13,1,14.1,1,TRUE,Low,45.1,TRUE
Chennai,-95.8,672.66,88.16,6.7,3.8,4G,iPhone 14,Jio,n258,65,26.7,38,3,86.04,1,TRUE,Medium,42.5,TRUE
Delhi,-73.8,954.98,119.73,4.4,4.79,5G SA,Nord 4,Vi,n258,33,25.1,33,3,138.56,4,TRUE,Low,78.2,TRUE
Berlin,-92.9,566.53,66.01,13.3,4.79,4G,Pixel 7,AT&T,n260,45,24.3,44,4,462.24,5,TRUE,Low,92.8,TRUE
Tokyo,-63.8,615.18,118.36,12.2,1.81,5G SA,Nord 4,Verizon,n41,69,42.2,53,2,244.48,4,FALSE,High,72.9,TRUE
Berlin,-105.7,154.21,23.95,13,4.68,5G SA,Galaxy S23,Verizon,n41,43,39.1,32,0,423.65,2,TRUE,Medium,43.2,TRUE
San Francisco,-101.7,156.32,48.44,12.8,4.79,5G SA,Nord 4,AT&T,n260,90,20,8,1,14.11,2,TRUE,Low,14.8,TRUE
Chennai,-69.7,691.32,112.56,18.7,2.32,5G SA,Nord 4,Airtel,n258,14,28.2,32,3,59.42,4,TRUE,High,15.9,TRUE
Delhi,-72.7,815.22,144.3,12.8,4.79,5G NSA,Pixel 7,BSNL,n258,82,30.3,56,1,480.92,4,TRUE,Low,71.8,FALSE
Mumbai,-102,368.09,128.38,3.6,2.28,4G,Galaxy S23,Airtel,n78,66,34.4,15,1,59.22,4,TRUE,Medium,22.6,TRUE
Chennai,-89.2,123.13,99.63,1.2,4.55,4G,Nord 4,Vi,n258,10,35.8,25,2,70.58,2,TRUE,High,40.6,TRUE
Berlin,-70.3,224.34,108.74,4,4.8,5G NSA,Nord 4,Verizon,n260,26,21.1,17,0,447.05,4,TRUE,Low,86.7,TRUE
Mumbai,-109.6,227.34,141.33,9.1,4.8,4G,iPhone 14,Airtel,n258,82,34.8,3,0,325.38,2,FALSE,Low,55.9,FALSE
Berlin,-62.5,440.97,30.48,9.4,4.8,5G SA,Galaxy S23,AT&T,n260,40,29.4,29,4,349.98,5,FALSE,Low,60.4,FALSE
New York,-107.4,970.53,63.23,4.1,4.48,5G SA,GT 7,AT&T,n260,83,42.2,46,2,106.93,5,TRUE,High,84.9,FALSE
Chennai,-88.8,122.57,76.12,13.6,4.8,4G,iPhone 14,Jio,n28,62,31,26,2,327.65,4,TRUE,Low,80.7,FALSE
Kolkata,-73.4,928.57,57.8,18.1,2.57,4G,Pixel 7,Airtel,n258,89,26.6,28,0,124.85,4,FALSE,High,98.8,TRUE
Chennai,-68.4,763.54,136.14,8.9,4.28,5G NSA,Galaxy S23,Vi,n28,63,23.2,33,3,385.36,4,FALSE,High,76.5,FALSE
Kolkata,-100.8,806.31,88.24,14.2,3.06,5G NSA,GT 7,Airtel,n78,24,43.7,25,0,446.35,5,FALSE,Medium,66.8,TRUE
Kolkata,-93.6,485.92,93.11,6.2,4.8,5G SA,iPhone 14,Jio,n258,45,24.8,49,0,248.54,2,FALSE,Low,13.2,FALSE
Chennai,-63.9,929.14,65.02,14.9,2.37,4G,Galaxy S23,Jio,n78,41,21.4,15,2,290.22,1,FALSE,High,75.9,FALSE
Delhi,-70.9,831.4,99.95,3.9,1.4,4G,iPhone 14,Jio,n78,42,43.2,48,0,122.58,1,FALSE,Medium,92.6,FALSE
San Francisco,-108.8,738.13,112.06,8,4.8,5G SA,Galaxy S23,T-Mobile,n78,73,44.8,31,0,294.26,5,TRUE,Low,21.8,TRUE
Kolkata,-64.5,855.12,42.69,8.8,1.6,5G SA,Galaxy S23,Jio,n258,87,25.4,51,2,140.24,4,TRUE,Medium,83.9,FALSE
San Francisco,-80.1,669.51,62.89,15.4,0.97,5G NSA,Pixel 7,T-Mobile,n260,90,27.7,13,4,113.48,3,FALSE,High,67.4,FALSE
New York,-107.2,822.84,128.68,2.9,4.8,4G,Nord 4,T-Mobile,n78,69,34.2,54,2,423.1,1,FALSE,Low,35.4,FALSE
San Francisco,-66,867.74,148.29,1,0.2,5G SA,Nord 4,T-Mobile,n41,66,35.8,8,0,27.51,1,TRUE,Medium,50.5,TRUE
New York,-70.2,558.78,125.95,16.5,1.2,5G NSA,Galaxy S23,Verizon,n41,26,32.9,32,1,371.81,4,FALSE,High,23.3,FALSE
Chennai,-93.3,779.41,28.88,18.5,4.8,4G,Galaxy S23,Vi,n28,15,25.6,52,4,130.03,3,TRUE,Low,36,FALSE
Tokyo,-108.7,237.79,85.02,13.3,3.02,5G SA,Galaxy S23,Verizon,n41,16,44,44,2,272.77,4,TRUE,High,98.2,TRUE
Delhi,-69.7,356.88,53.72,13.1,4.8,5G NSA,Galaxy S23,Jio,n258,99,25.8,47,3,429.72,2,FALSE,Low,77.9,TRUE
Delhi,-103,219.26,79.97,18.7,1.23,4G,GT 7,BSNL,n258,87,44.5,14,3,287.17,1,FALSE,Medium,18.4,TRUE
Kolkata,-86.5,780.98,22.46,4.3,4.8,5G NSA,iPhone 14,Vi,n258,65,31.7,51,2,499.81,2,FALSE,Low,70.7,TRUE
San Francisco,-101.5,347.98,40.08,1.7,4.8,4G,Galaxy S23,AT&T,n41,58,31,35,1,196.78,4,TRUE,Low,44.3,FALSE
San Francisco,-70.7,560.85,78.16,8.6,4.8,4G,Nord 4,Verizon,n260,94,33.8,21,3,85.43,3,FALSE,Low,20.6,FALSE
Chennai,-74.2,649.97,25.23,5.1,0.58,5G NSA,Galaxy S23,Vi,n78,47,38.3,53,4,29.77,3,TRUE,High,85.3,FALSE
New York,-70.8,136.07,124.1,6.6,0.7,5G NSA,GT 7,AT&T,n78,72,28.2,14,0,382.41,4,TRUE,High,68.7,TRUE
Kolkata,-91,404.61,105.23,5.7,1.61,5G SA,Galaxy S23,Jio,n28,41,33.3,32,1,375.5,2,FALSE,Medium,21.6,TRUE
